relance_id;devis_id;date_relance;mois;exercice;rang;canal;agence;commercial;issue;duree_min
REL-01610;DEV-01314;2024-10-01;2024-10;2024-2025;2;Email;Toulouse;Nadia Cherif;Négociation en cours;3.5
REL-01611;DEV-01314;2024-10-11;2024-10;2024-2025;3;Email;Toulouse;Nadia Cherif;Rappel demandé;2.2
REL-01612;DEV-01315;2024-09-12;2024-09;2024-2025;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.0
REL-01613;DEV-01315;2024-09-21;2024-09;2024-2025;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;2.8
REL-01614;DEV-01316;2024-09-21;2024-09;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.5
REL-01615;DEV-01316;2024-10-05;2024-10;2024-2025;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;6.5
REL-01616;DEV-01316;2024-10-11;2024-10;2024-2025;3;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;7.7
REL-01617;DEV-01317;2024-09-13;2024-09;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;4.6
REL-01618;DEV-01320;2024-09-20;2024-09;2024-2025;1;Email;Toulouse;Julien Fabre;Sans réponse;4.6
REL-01619;DEV-01321;2024-09-21;2024-09;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Injoignable;8.0
REL-01620;DEV-01321;2024-10-01;2024-10;2024-2025;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;2.2
REL-01621;DEV-01322;2024-09-24;2024-09;2024-2025;1;Email;Bordeaux;Sophie Marchand;Négociation en cours;3.9
REL-01622;DEV-01323;2024-09-22;2024-09;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Négociation en cours;13.7
REL-01623;DEV-01323;2024-10-01;2024-10;2024-2025;2;SMS;Toulouse;Nadia Cherif;Refus signifié;4.0
REL-01624;DEV-01326;2024-09-19;2024-09;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Négociation en cours;5.0
REL-01625;DEV-01326;2024-09-24;2024-09;2024-2025;2;Email;Toulouse;Nadia Cherif;Refus signifié;3.0
REL-01626;DEV-01327;2024-09-26;2024-09;2024-2025;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;4.4
REL-01627;DEV-01327;2024-10-05;2024-10;2024-2025;2;Email;Bordeaux;Karim Belkacem;Sans réponse;2.5
REL-01628;DEV-01328;2024-09-24;2024-09;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Négociation en cours;5.9
REL-01629;DEV-01328;2024-10-02;2024-10;2024-2025;2;Téléphone;Bordeaux;Sophie Marchand;Injoignable;7.0
REL-01630;DEV-01329;2024-09-29;2024-09;2024-2025;1;Email;Montpellier;Thomas Rey;Sans réponse;3.1
REL-01631;DEV-01331;2024-09-21;2024-09;2024-2025;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.1
REL-01632;DEV-01331;2024-09-29;2024-09;2024-2025;2;Email;Bordeaux;Karim Belkacem;Sans réponse;3.0
REL-01633;DEV-01332;2024-09-29;2024-09;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;12.8
REL-01634;DEV-01333;2024-09-27;2024-09;2024-2025;1;Email;Toulouse;Nadia Cherif;Rappel demandé;3.5
REL-01635;DEV-01333;2024-10-09;2024-10;2024-2025;2;Email;Toulouse;Nadia Cherif;Sans réponse;2.1
REL-01636;DEV-01336;2024-09-30;2024-09;2024-2025;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.8
REL-01637;DEV-01337;2024-09-28;2024-09;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;5.3
REL-01638;DEV-01338;2024-09-30;2024-09;2024-2025;1;SMS;Montpellier;Thomas Rey;Sans réponse;4.8
REL-01639;DEV-01338;2024-10-13;2024-10;2024-2025;2;Email;Montpellier;Thomas Rey;Rappel demandé;2.0
REL-01640;DEV-01339;2024-09-28;2024-09;2024-2025;1;Email;Toulouse;Julien Fabre;Négociation en cours;1.5
REL-01641;DEV-01339;2024-10-07;2024-10;2024-2025;2;Téléphone;Toulouse;Julien Fabre;Sans réponse;9.0
REL-01642;DEV-01339;2024-10-16;2024-10;2024-2025;3;Email;Toulouse;Julien Fabre;Rappel demandé;4.4
REL-01643;DEV-01341;2024-09-30;2024-09;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Injoignable;7.7
REL-01644;DEV-01342;2024-10-05;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;12.5
REL-01645;DEV-01342;2024-10-11;2024-10;2024-2025;2;Email;Toulouse;Nadia Cherif;Accord obtenu;1.5
REL-01646;DEV-01343;2024-10-07;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;2.3
REL-01647;DEV-01343;2024-10-15;2024-10;2024-2025;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;12.6
REL-01648;DEV-01344;2024-09-29;2024-09;2024-2025;1;Email;Bordeaux;Sophie Marchand;Négociation en cours;4.9
REL-01649;DEV-01345;2024-09-30;2024-09;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;10.9
REL-01650;DEV-01345;2024-10-08;2024-10;2024-2025;2;Email;Toulouse;Nadia Cherif;Sans réponse;2.9
REL-01651;DEV-01347;2024-10-07;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;8.5
REL-01652;DEV-01347;2024-10-16;2024-10;2024-2025;2;SMS;Toulouse;Nadia Cherif;Accord obtenu;1.3
REL-01653;DEV-01348;2024-09-30;2024-09;2024-2025;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.7
REL-01654;DEV-01348;2024-10-14;2024-10;2024-2025;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.4
REL-01655;DEV-01349;2024-10-03;2024-10;2024-2025;1;Email;Toulouse;Julien Fabre;Sans réponse;3.2
REL-01656;DEV-01349;2024-10-10;2024-10;2024-2025;2;Email;Toulouse;Julien Fabre;Rappel demandé;1.8
REL-01657;DEV-01349;2024-10-16;2024-10;2024-2025;3;Téléphone;Toulouse;Julien Fabre;Refus signifié;10.1
REL-01658;DEV-01350;2024-10-06;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;1.3
REL-01659;DEV-01350;2024-10-14;2024-10;2024-2025;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;1.4
REL-01660;DEV-01350;2024-10-25;2024-10;2024-2025;3;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.6
REL-01661;DEV-01351;2024-10-05;2024-10;2024-2025;1;SMS;Bordeaux;Sophie Marchand;Sans réponse;2.5
REL-01662;DEV-01351;2024-10-11;2024-10;2024-2025;2;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;3.4
REL-01663;DEV-01354;2024-10-10;2024-10;2024-2025;1;Email;Montpellier;Thomas Rey;Injoignable;3.7
REL-01664;DEV-01354;2024-10-22;2024-10;2024-2025;2;Téléphone;Montpellier;Thomas Rey;Négociation en cours;6.1
REL-01665;DEV-01355;2024-10-02;2024-10;2024-2025;1;SMS;Toulouse;Nadia Cherif;Accord obtenu;4.6
REL-01666;DEV-01356;2024-10-08;2024-10;2024-2025;1;SMS;Toulouse;Julien Fabre;Sans réponse;2.4
REL-01667;DEV-01356;2024-10-16;2024-10;2024-2025;2;Email;Toulouse;Julien Fabre;Sans réponse;2.2
REL-01668;DEV-01357;2024-10-09;2024-10;2024-2025;1;SMS;Bordeaux;Karim Belkacem;Sans réponse;3.6
REL-01669;DEV-01357;2024-10-15;2024-10;2024-2025;2;Email;Bordeaux;Karim Belkacem;Refus signifié;1.7
REL-01670;DEV-01358;2024-10-05;2024-10;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;8.2
REL-01671;DEV-01359;2024-10-07;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.4
REL-01672;DEV-01359;2024-10-20;2024-10;2024-2025;2;SMS;Bordeaux;Sophie Marchand;Accord obtenu;2.6
REL-01673;DEV-01360;2024-10-08;2024-10;2024-2025;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;13.6
REL-01674;DEV-01360;2024-10-13;2024-10;2024-2025;2;SMS;Toulouse;Julien Fabre;Rappel demandé;4.5
REL-01675;DEV-01361;2024-10-14;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Refus signifié;3.0
REL-01676;DEV-01365;2024-10-05;2024-10;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;10.2
REL-01677;DEV-01365;2024-10-12;2024-10;2024-2025;2;SMS;Bordeaux;Karim Belkacem;Refus signifié;3.1
REL-01678;DEV-01366;2024-10-05;2024-10;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;1.5
REL-01679;DEV-01367;2024-10-08;2024-10;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Refus signifié;10.7
REL-01680;DEV-01369;2024-10-09;2024-10;2024-2025;1;Téléphone;Montpellier;Thomas Rey;Sans réponse;13.1
REL-01681;DEV-01370;2024-10-12;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;12.3
REL-01682;DEV-01371;2024-10-17;2024-10;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;8.2
REL-01683;DEV-01372;2024-10-14;2024-10;2024-2025;1;Email;Toulouse;Nadia Cherif;Accord obtenu;3.9
REL-01684;DEV-01373;2024-10-12;2024-10;2024-2025;1;Email;Toulouse;Nadia Cherif;Accord obtenu;4.0
REL-01685;DEV-01374;2024-10-17;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Injoignable;4.6
REL-01686;DEV-01374;2024-10-27;2024-10;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Refus signifié;7.4
REL-01687;DEV-01375;2024-10-13;2024-10;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;11.0
REL-01688;DEV-01375;2024-10-18;2024-10;2024-2025;2;Email;Bordeaux;Karim Belkacem;Sans réponse;4.1
REL-01689;DEV-01376;2024-10-19;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;4.8
REL-01690;DEV-01377;2024-10-21;2024-10;2024-2025;1;Email;Montpellier;Thomas Rey;Sans réponse;4.5
REL-01691;DEV-01377;2024-11-03;2024-11;2024-2025;2;Email;Montpellier;Thomas Rey;Sans réponse;4.7
REL-01692;DEV-01378;2024-10-19;2024-10;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;13.4
REL-01693;DEV-01380;2024-10-24;2024-10;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Injoignable;4.0
REL-01694;DEV-01380;2024-10-29;2024-10;2024-2025;2;SMS;Bordeaux;Sophie Marchand;Rappel demandé;2.2
REL-01695;DEV-01380;2024-11-05;2024-11;2024-2025;3;Email;Bordeaux;Sophie Marchand;Négociation en cours;2.5
REL-01696;DEV-01381;2024-10-13;2024-10;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;4.9
REL-01697;DEV-01385;2024-10-25;2024-10;2024-2025;1;SMS;Montpellier;Thomas Rey;Négociation en cours;1.3
REL-01698;DEV-01385;2024-11-03;2024-11;2024-2025;2;SMS;Montpellier;Thomas Rey;Négociation en cours;2.1
REL-01699;DEV-01386;2024-10-25;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;6.8
REL-01700;DEV-01386;2024-11-01;2024-11;2024-2025;2;Email;Toulouse;Nadia Cherif;Négociation en cours;3.9
REL-01701;DEV-01388;2024-10-21;2024-10;2024-2025;1;Email;Bordeaux;Karim Belkacem;Négociation en cours;4.0
REL-01702;DEV-01389;2024-10-24;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;4.0
REL-01703;DEV-01389;2024-11-04;2024-11;2024-2025;2;Email;Bordeaux;Sophie Marchand;Négociation en cours;4.9
REL-01704;DEV-01389;2024-11-09;2024-11;2024-2025;3;SMS;Bordeaux;Sophie Marchand;Sans réponse;1.9
REL-01705;DEV-01390;2024-10-21;2024-10;2024-2025;1;Email;Bordeaux;Karim Belkacem;Refus signifié;2.6
REL-01706;DEV-01391;2024-10-21;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;4.8
REL-01707;DEV-01394;2024-10-23;2024-10;2024-2025;1;Téléphone;Toulouse;Julien Fabre;Rappel demandé;9.5
REL-01708;DEV-01394;2024-11-04;2024-11;2024-2025;2;Email;Toulouse;Julien Fabre;Rappel demandé;2.9
REL-01709;DEV-01394;2024-11-14;2024-11;2024-2025;3;Email;Toulouse;Julien Fabre;Sans réponse;4.1
REL-01710;DEV-01397;2024-10-22;2024-10;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;5.3
REL-01711;DEV-01397;2024-10-30;2024-10;2024-2025;2;Email;Bordeaux;Karim Belkacem;Sans réponse;2.1
REL-01712;DEV-01397;2024-11-08;2024-11;2024-2025;3;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.2
REL-01713;DEV-01398;2024-10-19;2024-10;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;8.4
REL-01714;DEV-01400;2024-10-26;2024-10;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;3.7
REL-01715;DEV-01401;2024-10-29;2024-10;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.6
REL-01716;DEV-01401;2024-11-09;2024-11;2024-2025;2;SMS;Bordeaux;Karim Belkacem;Sans réponse;1.6
REL-01717;DEV-01402;2024-11-01;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;8.7
REL-01718;DEV-01403;2024-10-26;2024-10;2024-2025;1;Email;Toulouse;Julien Fabre;Sans réponse;3.5
REL-01719;DEV-01403;2024-11-06;2024-11;2024-2025;2;Email;Toulouse;Julien Fabre;Négociation en cours;4.1
REL-01720;DEV-01406;2024-11-02;2024-11;2024-2025;1;SMS;Bordeaux;Sophie Marchand;Rappel demandé;2.7
REL-01721;DEV-01407;2024-11-09;2024-11;2024-2025;1;SMS;Toulouse;Nadia Cherif;Sans réponse;3.2
REL-01722;DEV-01412;2024-11-08;2024-11;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;10.8
REL-01723;DEV-01413;2024-11-01;2024-11;2024-2025;1;Email;Toulouse;Julien Fabre;Sans réponse;2.8
REL-01724;DEV-01414;2024-11-07;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;3.3
REL-01725;DEV-01415;2024-11-04;2024-11;2024-2025;1;Email;Toulouse;Nadia Cherif;Sans réponse;1.7
REL-01726;DEV-01415;2024-11-10;2024-11;2024-2025;2;SMS;Toulouse;Nadia Cherif;Injoignable;1.9
REL-01727;DEV-01416;2024-11-01;2024-11;2024-2025;1;Email;Toulouse;Julien Fabre;Refus signifié;3.9
REL-01728;DEV-01420;2024-11-05;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;3.5
REL-01729;DEV-01420;2024-11-14;2024-11;2024-2025;2;Téléphone;Bordeaux;Karim Belkacem;Injoignable;9.5
REL-01730;DEV-01421;2024-11-05;2024-11;2024-2025;1;Email;Toulouse;Nadia Cherif;Sans réponse;3.7
REL-01731;DEV-01421;2024-11-16;2024-11;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;8.7
REL-01732;DEV-01422;2024-11-03;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;3.6
REL-01733;DEV-01422;2024-11-12;2024-11;2024-2025;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;3.9
REL-01734;DEV-01424;2024-11-01;2024-11;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;9.6
REL-01735;DEV-01425;2024-11-06;2024-11;2024-2025;1;SMS;Bordeaux;Karim Belkacem;Accord obtenu;3.2
REL-01736;DEV-01426;2024-11-05;2024-11;2024-2025;1;SMS;Toulouse;Nadia Cherif;Injoignable;2.8
REL-01737;DEV-01427;2024-11-08;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Injoignable;1.6
REL-01738;DEV-01427;2024-11-16;2024-11;2024-2025;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.2
REL-01739;DEV-01428;2024-11-06;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;4.1
REL-01740;DEV-01429;2024-11-09;2024-11;2024-2025;1;SMS;Bordeaux;Sophie Marchand;Négociation en cours;3.5
REL-01741;DEV-01431;2024-11-13;2024-11;2024-2025;1;Email;Toulouse;Nadia Cherif;Rappel demandé;3.7
REL-01742;DEV-01431;2024-11-25;2024-11;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Refus signifié;13.9
REL-01743;DEV-01432;2024-11-16;2024-11;2024-2025;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.8
REL-01744;DEV-01433;2024-11-11;2024-11;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Négociation en cours;10.4
REL-01745;DEV-01433;2024-11-17;2024-11;2024-2025;2;Email;Toulouse;Nadia Cherif;Accord obtenu;2.5
REL-01746;DEV-01434;2024-11-10;2024-11;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;12.3
REL-01747;DEV-01435;2024-11-10;2024-11;2024-2025;1;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.1
REL-01748;DEV-01436;2024-11-13;2024-11;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;4.4
REL-01749;DEV-01440;2024-11-16;2024-11;2024-2025;1;Email;Bordeaux;Sophie Marchand;Négociation en cours;3.9
REL-01750;DEV-01440;2024-11-28;2024-11;2024-2025;2;Téléphone;Bordeaux;Sophie Marchand;Refus signifié;12.5
REL-01751;DEV-01441;2024-11-09;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;1.4
REL-01752;DEV-01443;2024-11-14;2024-11;2024-2025;1;Email;Toulouse;Julien Fabre;Injoignable;4.9
REL-01753;DEV-01444;2024-11-12;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;1.9
REL-01754;DEV-01447;2024-11-12;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Accord obtenu;4.5
REL-01755;DEV-01448;2024-11-15;2024-11;2024-2025;1;SMS;Bordeaux;Karim Belkacem;Injoignable;1.6
REL-01756;DEV-01449;2024-11-26;2024-11;2024-2025;1;SMS;Montpellier;Thomas Rey;Sans réponse;2.8
REL-01757;DEV-01450;2024-11-15;2024-11;2024-2025;1;Email;Toulouse;Nadia Cherif;Rappel demandé;1.6
REL-01758;DEV-01450;2024-11-27;2024-11;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;8.2
REL-01759;DEV-01453;2024-11-21;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;12.3
REL-01760;DEV-01454;2024-11-14;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;3.1
REL-01761;DEV-01454;2024-11-20;2024-11;2024-2025;2;Email;Bordeaux;Karim Belkacem;Accord obtenu;2.9
REL-01762;DEV-01455;2024-11-27;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Rappel demandé;11.6
REL-01763;DEV-01457;2024-11-20;2024-11;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;4.2
REL-01764;DEV-01458;2024-11-14;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;4.7
REL-01765;DEV-01459;2024-11-23;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Injoignable;12.3
REL-01766;DEV-01459;2024-12-03;2024-12;2024-2025;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;6.9
REL-01767;DEV-01461;2024-11-22;2024-11;2024-2025;1;Email;Montpellier;Thomas Rey;Sans réponse;2.7
REL-01768;DEV-01461;2024-11-29;2024-11;2024-2025;2;Email;Montpellier;Thomas Rey;Rappel demandé;4.5
REL-01769;DEV-01462;2024-11-17;2024-11;2024-2025;1;SMS;Bordeaux;Karim Belkacem;Refus signifié;2.8
REL-01770;DEV-01463;2024-11-21;2024-11;2024-2025;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;2.2
REL-01771;DEV-01463;2024-11-29;2024-11;2024-2025;2;Téléphone;Toulouse;Julien Fabre;Accord obtenu;8.2
REL-01772;DEV-01464;2024-11-16;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Injoignable;2.2
REL-01773;DEV-01465;2024-11-26;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;5.1
REL-01774;DEV-01465;2024-12-10;2024-12;2024-2025;2;SMS;Bordeaux;Karim Belkacem;Accord obtenu;4.9
REL-01775;DEV-01466;2024-11-28;2024-11;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;7.8
REL-01776;DEV-01467;2024-11-20;2024-11;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Rappel demandé;3.5
REL-01777;DEV-01467;2024-11-28;2024-11;2024-2025;2;SMS;Toulouse;Nadia Cherif;Rappel demandé;2.7
REL-01778;DEV-01467;2024-12-04;2024-12;2024-2025;3;Email;Toulouse;Nadia Cherif;Accord obtenu;2.3
REL-01779;DEV-01468;2024-11-23;2024-11;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;9.6
REL-01780;DEV-01468;2024-11-28;2024-11;2024-2025;2;Email;Bordeaux;Karim Belkacem;Négociation en cours;2.2
REL-01781;DEV-01468;2024-12-09;2024-12;2024-2025;3;Email;Bordeaux;Karim Belkacem;Refus signifié;4.1
REL-01782;DEV-01469;2024-11-20;2024-11;2024-2025;1;Email;Toulouse;Julien Fabre;Négociation en cours;4.9
REL-01783;DEV-01469;2024-12-02;2024-12;2024-2025;2;Téléphone;Toulouse;Julien Fabre;Accord obtenu;13.7
REL-01784;DEV-01470;2024-11-25;2024-11;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;3.3
REL-01785;DEV-01470;2024-12-07;2024-12;2024-2025;2;Email;Toulouse;Nadia Cherif;Négociation en cours;3.1
REL-01786;DEV-01470;2024-12-14;2024-12;2024-2025;3;Téléphone;Toulouse;Nadia Cherif;Sans réponse;4.4
REL-01787;DEV-01470;2024-12-25;2024-12;2024-2025;4;Email;Toulouse;Nadia Cherif;Refus signifié;3.4
REL-01788;DEV-01471;2024-11-29;2024-11;2024-2025;1;Email;Toulouse;Julien Fabre;Négociation en cours;1.9
REL-01789;DEV-01471;2024-12-11;2024-12;2024-2025;2;Email;Toulouse;Julien Fabre;Accord obtenu;1.8
REL-01790;DEV-01472;2024-11-29;2024-11;2024-2025;1;SMS;Bordeaux;Sophie Marchand;Négociation en cours;1.8
REL-01791;DEV-01472;2024-12-06;2024-12;2024-2025;2;Téléphone;Bordeaux;Sophie Marchand;Sans réponse;9.5
REL-01792;DEV-01473;2024-11-29;2024-11;2024-2025;1;Email;Toulouse;Nadia Cherif;Sans réponse;2.9
REL-01793;DEV-01473;2024-12-04;2024-12;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Sans réponse;2.5
REL-01794;DEV-01475;2024-11-27;2024-11;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Accord obtenu;3.6
REL-01795;DEV-01476;2024-12-11;2024-12;2024-2025;1;Téléphone;Montpellier;Thomas Rey;Injoignable;7.9
REL-01796;DEV-01477;2024-12-06;2024-12;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Négociation en cours;9.6
REL-01797;DEV-01478;2024-11-30;2024-11;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.7
REL-01798;DEV-01478;2024-12-12;2024-12;2024-2025;2;Email;Bordeaux;Sophie Marchand;Refus signifié;2.7
REL-01799;DEV-01480;2024-11-26;2024-11;2024-2025;1;Email;Toulouse;Nadia Cherif;Accord obtenu;3.8
REL-01800;DEV-01481;2024-11-29;2024-11;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;3.0
REL-01801;DEV-01481;2024-12-10;2024-12;2024-2025;2;Email;Bordeaux;Karim Belkacem;Négociation en cours;3.9
REL-01802;DEV-01483;2024-12-04;2024-12;2024-2025;1;Téléphone;Toulouse;Nadia Cherif;Sans réponse;5.7
REL-01803;DEV-01483;2024-12-10;2024-12;2024-2025;2;Email;Toulouse;Nadia Cherif;Accord obtenu;1.2
REL-01804;DEV-01485;2024-12-04;2024-12;2024-2025;1;Email;Bordeaux;Sophie Marchand;Sans réponse;4.5
REL-01805;DEV-01485;2024-12-09;2024-12;2024-2025;2;Email;Bordeaux;Sophie Marchand;Rappel demandé;3.9
REL-01806;DEV-01486;2024-12-02;2024-12;2024-2025;1;Téléphone;Toulouse;Julien Fabre;Négociation en cours;8.9
REL-01807;DEV-01489;2024-11-30;2024-11;2024-2025;1;Email;Bordeaux;Sophie Marchand;Refus signifié;2.0
REL-01808;DEV-01490;2024-12-01;2024-12;2024-2025;1;Email;Bordeaux;Sophie Marchand;Accord obtenu;3.3
REL-01809;DEV-01491;2024-12-01;2024-12;2024-2025;1;Email;Bordeaux;Karim Belkacem;Sans réponse;2.1
REL-01810;DEV-01491;2024-12-14;2024-12;2024-2025;2;SMS;Bordeaux;Karim Belkacem;Accord obtenu;3.1
REL-01811;DEV-01492;2024-12-03;2024-12;2024-2025;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;2.3
REL-01812;DEV-01492;2024-12-10;2024-12;2024-2025;2;Email;Bordeaux;Karim Belkacem;Injoignable;2.3
REL-01813;DEV-01493;2024-12-01;2024-12;2024-2025;1;Email;Toulouse;Nadia Cherif;Rappel demandé;1.2
REL-01814;DEV-01493;2024-12-11;2024-12;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Sans réponse;10.9
REL-01815;DEV-01494;2024-12-06;2024-12;2024-2025;1;Email;Toulouse;Nadia Cherif;Négociation en cours;3.3
REL-01816;DEV-01494;2024-12-11;2024-12;2024-2025;2;Email;Toulouse;Nadia Cherif;Accord obtenu;2.7
REL-01817;DEV-01496;2024-12-03;2024-12;2024-2025;1;Email;Toulouse;Nadia Cherif;Sans réponse;4.3
REL-01818;DEV-01496;2024-12-17;2024-12;2024-2025;2;Téléphone;Toulouse;Nadia Cherif;Sans réponse;12.6
REL-01819;DEV-01496;2024-12-31;2024-12;2024-2025;3;Téléphone;Toulouse;Nadia Cherif;Injoignable;8.8
REL-01820;DEV-01496;2025-01-10;2025-01;2024-2025;4;Téléphone;Toulouse;Nadia Cherif;Accord obtenu;10.7
REL-01821;DEV-01497;2024-12-12;2024-12;2024-2025;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;1.3
REL-01822;DEV-01499;2024-12-06;2024-12;2024-2025;1;Email;Bordeaux;Karim Belkacem;Rappel demandé;2.6
REL-01823;DEV-01501;2024-12-05;2024-12;2024-2025;1;Téléphone;Bordeaux;Karim Belkacem;Sans réponse;11.4
REL-01824;DEV-01501;2024-12-10;2024-12;2024-2025;2;Téléphone;Bordeaux;Karim Belkacem;Accord obtenu;3.0
REL-01825;DEV-01502;2024-12-12;2024-12;2024-2025;1;Téléphone;Bordeaux;Sophie Marchand;Rappel demandé;5.8
REL-01826;DEV-01503;2024-12-07;2024-12;2024-2025;1;Email;Bordeaux;Karim Belkacem;Refus signifié;1.8
REL-01827;DEV-01506;2024-12-15;2024-12;2024-2025;1;SMS;Bordeaux;Sophie Marchand;Injoignable;1.3
